NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2021,4277,104254,Administração,Norte,1.0,Amazonas,AM,13.0
2021,4277,104272,Biomedicina,Norte,1.0,Amazonas,AM,13.0
2021,4277,1440445,Ciência Da Computação,Norte,1.0,Amazonas,AM,13.0
2021,4277,1046776,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,4277,1154807,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,4277,1388630,Direito,Norte,1.0,Amazonas,AM,13.0
2021,4277,1204666,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,4277,1441104,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,4277,104252,Enfermagem,Norte,1.0,Amazonas,AM,13.0
2021,4277,1204664,Engenharia Civil,Norte,1.0,Amazonas,AM,13.0
2021,4277,1204665,Engenharia De Produção,Norte,1.0,Amazonas,AM,13.0
2021,4277,1353311,Engenharia Elétrica,Norte,1.0,Amazonas,AM,13.0
2021,4277,1353313,Engenharia Mecânica,Norte,1.0,Amazonas,AM,13.0
2021,4277,1075756,Farmácia,Norte,1.0,Amazonas,AM,13.0
2021,4277,1440444,Fisioterapia,Norte,1.0,Amazonas,AM,13.0
2021,4277,1204407,Gestão Da Qualidade,Norte,1.0,Amazonas,AM,13.0
2021,4277,1165832,Gestão De Recursos Humanos,Norte,1.0,Amazonas,AM,13.0
2021,4277,1161836,Logística,Norte,1.0,Amazonas,AM,13.0
2021,4277,104250,Nutrição,Norte,1.0,Amazonas,AM,13.0
2021,4277,1056475,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,4277,1353321,Psicologia,Norte,1.0,Amazonas,AM,13.0
2021,4277,104276,Radiologia,Norte,1.0,Amazonas,AM,13.0
2021,4277,1332104,Redes De Computadores,Norte,1.0,Amazonas,AM,13.0
2021,4277,1056450,Segurança No Trabalho,Norte,1.0,Amazonas,AM,13.0
2021,4277,1053510,Serviço Social,Norte,1.0,Amazonas,AM,13.0
2021,18684,1385540,Administração,Norte,1.0,Amazonas,AM,13.0
2021,18684,1385541,Arquitetura E Urbanismo,Norte,1.0,Amazonas,AM,13.0
2021,18684,1263382,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,18684,1385539,Direito,Norte,1.0,Amazonas,AM,13.0
2021,18684,1263380,Logística,Norte,1.0,Amazonas,AM,13.0
2021,18684,1385569,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,18684,1385544,Psicologia,Norte,1.0,Amazonas,AM,13.0
2021,20651,1326875,Administração,Norte,1.0,Amazonas,AM,13.0
2021,20651,1405831,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,22246,1388810,Engenharia De Computação,Norte,1.0,Amazonas,AM,13.0
2021,22246,1388734,Engenharia Elétrica,Norte,1.0,Amazonas,AM,13.0
2021,22246,1388812,Engenharia Mecânica,Norte,1.0,Amazonas,AM,13.0
2021,1049,20021,Administração,Norte,1.0,Amazonas,AM,13.0
2021,1049,22061,Ciência Da Computação,Norte,1.0,Amazonas,AM,13.0
2021,1049,50183,Design,Norte,1.0,Amazonas,AM,13.0
2021,1049,1260331,Design De Produto,Norte,1.0,Amazonas,AM,13.0
2021,1049,118622,Engenharia Ambiental E Sanitária,Norte,1.0,Amazonas,AM,13.0
2021,1049,1259378,Engenharia Civil,Norte,1.0,Amazonas,AM,13.0
2021,1049,5000956,Engenharia De Bioprocessos,Norte,1.0,Amazonas,AM,13.0
2021,1049,110564,Engenharia De Computação,Norte,1.0,Amazonas,AM,13.0
2021,1049,18218,Engenharia De Produção,Norte,1.0,Amazonas,AM,13.0
2021,1049,1261039,Engenharia De Software,Norte,1.0,Amazonas,AM,13.0
2021,1049,21076,Engenharia De Telecomunicações,Norte,1.0,Amazonas,AM,13.0
2021,1049,1180143,Engenharia Elétrica,Norte,1.0,Amazonas,AM,13.0
2021,1049,1258088,Engenharia Mecânica,Norte,1.0,Amazonas,AM,13.0
2021,1049,17886,Sistemas De Informação,Norte,1.0,Amazonas,AM,13.0
2021,1592,45976,Odontologia,Norte,1.0,Amazonas,AM,13.0
2021,2186,73808,Administração,Norte,1.0,Amazonas,AM,13.0
2021,2186,73816,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,2186,54780,Filosofia,Norte,1.0,Amazonas,AM,13.0
2021,2186,1366250,Filosofia,Norte,1.0,Amazonas,AM,13.0
2021,2186,1161125,Gestão Ambiental,Norte,1.0,Amazonas,AM,13.0
2021,2186,1161126,Gestão Financeira,Norte,1.0,Amazonas,AM,13.0
2021,2186,1365191,Logística,Norte,1.0,Amazonas,AM,13.0
2021,2186,1160069,Marketing,Norte,1.0,Amazonas,AM,13.0
2021,2186,100468,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,2186,1161121,Processos Gerenciais,Norte,1.0,Amazonas,AM,13.0
2021,2186,54330,Serviço Social,Norte,1.0,Amazonas,AM,13.0
2021,2676,73436,Administração,Norte,1.0,Amazonas,AM,13.0
2021,2676,73434,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,2676,1155915,Direito,Norte,1.0,Amazonas,AM,13.0
2021,2676,73432,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,2676,1385680,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,2676,1180102,Gestão Da Produção Industrial,Norte,1.0,Amazonas,AM,13.0
2021,2676,1179480,Gestão Financeira,Norte,1.0,Amazonas,AM,13.0
2021,2676,1285186,Gestão Portuária,Norte,1.0,Amazonas,AM,13.0
2021,2676,1284810,Logística,Norte,1.0,Amazonas,AM,13.0
2021,2676,1180090,Marketing,Norte,1.0,Amazonas,AM,13.0
2021,2676,99214,Relações Internacionais,Norte,1.0,Amazonas,AM,13.0
2021,3397,112959,Administração,Norte,1.0,Amazonas,AM,13.0
2021,3397,1441941,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,3397,1441942,Ciências Da Religião,Norte,1.0,Amazonas,AM,13.0
2021,3397,80750,Ciências Teológicas,Norte,1.0,Amazonas,AM,13.0
2021,3397,87925,Comunicação Social - Jornalismo,Norte,1.0,Amazonas,AM,13.0
2021,3397,1441871,Direito,Norte,1.0,Amazonas,AM,13.0
2021,3397,110650,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3397,1441940,Psicologia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1200672,Administração,Norte,1.0,Amazonas,AM,13.0
2021,4135,1322734,Ciências Contábeis,Norte,1.0,Amazonas,AM,13.0
2021,4135,123144,Comunicação Social - Publicidade E Propaganda,Norte,1.0,Amazonas,AM,13.0
2021,4135,1383181,Direito,Norte,1.0,Amazonas,AM,13.0
2021,4135,1203181,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,4135,1200671,Enfermagem,Norte,1.0,Amazonas,AM,13.0
2021,4135,1203484,Engenharia Civil,Norte,1.0,Amazonas,AM,13.0
2021,4135,1203489,Engenharia Mecânica,Norte,1.0,Amazonas,AM,13.0
2021,4135,1203488,Engenharia Química,Norte,1.0,Amazonas,AM,13.0
2021,4135,1202590,Farmácia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1200674,Fisioterapia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1283904,Gastronomia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1202557,Logística,Norte,1.0,Amazonas,AM,13.0
2021,4135,1202532,Marketing,Norte,1.0,Amazonas,AM,13.0
2021,4135,1283578,Odontologia,Norte,1.0,Amazonas,AM,13.0
2021,4135,123073,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1200675,Psicologia,Norte,1.0,Amazonas,AM,13.0
2021,4135,1322847,Redes De Computadores,Norte,1.0,Amazonas,AM,13.0
2021,15135,5001387,Estética E Cosmética,Norte,1.0,Amazonas,AM,13.0
2021,15135,5001389,Gastronomia,Norte,1.0,Amazonas,AM,13.0
2021,21819,1365335,Administração,Norte,1.0,Amazonas,AM,13.0
2021,21819,1365360,Gestão De Recursos Humanos,Norte,1.0,Amazonas,AM,13.0
2021,21819,1365355,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,1812,150130,Agroecologia,Norte,1.0,Amazonas,AM,13.0
2021,1812,103278,Alimentos,Norte,1.0,Amazonas,AM,13.0
2021,1812,48271,Análise E Desenvolvimento De Sistemas,Norte,1.0,Amazonas,AM,13.0
2021,1812,71556,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,1812,71547,Construção De Edifícios,Norte,1.0,Amazonas,AM,13.0
2021,1812,71543,Eletrônica Industrial,Norte,1.0,Amazonas,AM,13.0
2021,1812,1295066,Engenharia Civil,Norte,1.0,Amazonas,AM,13.0
2021,1812,1134815,Engenharia De Controle E Automação,Norte,1.0,Amazonas,AM,13.0
2021,1812,1454751,Engenharia De Software,Norte,1.0,Amazonas,AM,13.0
2021,1812,5000491,Engenharia Mecânica,Norte,1.0,Amazonas,AM,13.0
2021,1812,5000492,Física,Norte,1.0,Amazonas,AM,13.0
2021,1812,1330028,Logística,Norte,1.0,Amazonas,AM,13.0
2021,1812,5000493,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,1812,109899,Mecatrônica Industrial,Norte,1.0,Amazonas,AM,13.0
2021,1812,1295064,Medicina Veterinária,Norte,1.0,Amazonas,AM,13.0
2021,1812,103276,Processos Químicos,Norte,1.0,Amazonas,AM,13.0
2021,1812,48273,Produção Publicitária,Norte,1.0,Amazonas,AM,13.0
2021,1812,71553,Química,Norte,1.0,Amazonas,AM,13.0
2021,1812,48275,Sistemas De Telecomunicações,Norte,1.0,Amazonas,AM,13.0
2021,3172,1330297,Agroecologia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1330284,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,116940,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,3172,1160177,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517200,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517215,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315441,História,Norte,1.0,Amazonas,AM,13.0
2021,3172,1321653,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1316076,Gestão Ambiental,Norte,1.0,Amazonas,AM,13.0
2021,3172,1349092,Letras - Língua Portuguesa,Norte,1.0,Amazonas,AM,13.0
2021,3172,99558,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,1518706,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315474,Agrimensura,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315487,Produção Pesqueira,Norte,1.0,Amazonas,AM,13.0
2021,4,112106,Administração,Norte,1.0,Amazonas,AM,13.0
2021,4,1103469,Artes Visuais,Norte,1.0,Amazonas,AM,13.0
2021,4,112104,Comunicação Social - Jornalismo,Norte,1.0,Amazonas,AM,13.0
2021,4,112102,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,4,112100,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,4,112098,Serviço Social,Norte,1.0,Amazonas,AM,13.0
2021,4,112108,Zootecnia,Norte,1.0,Amazonas,AM,13.0
2021,3172,60670,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1486209,Engenharia Civil,Norte,1.0,Amazonas,AM,13.0
2021,3172,60766,Física,Norte,1.0,Amazonas,AM,13.0
2021,3172,60637,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,60740,História,Norte,1.0,Amazonas,AM,13.0
2021,3172,60624,Letras - Língua Portuguesa,Norte,1.0,Amazonas,AM,13.0
2021,3172,61669,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,113801,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1152767,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,60768,Química,Norte,1.0,Amazonas,AM,13.0
2021,3172,1148477,Química,Norte,1.0,Amazonas,AM,13.0
2021,1812,1455263,Gestão Comercial,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315706,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315689,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1330293,Gestão Ambiental,Norte,1.0,Amazonas,AM,13.0
2021,1812,1452879,Engenharia De Aquicultura,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517166,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,1518709,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,1812,1208889,Licenciatura Intercultural Indígena,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517162,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1518729,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1157461,Pedagogia Intercultural Indígena,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315475,Agrimensura,Norte,1.0,Amazonas,AM,13.0
2021,3172,61028,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1330162,Direito,Norte,1.0,Amazonas,AM,13.0
2021,3172,60986,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,91311,Letras - Língua Portuguesa,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517334,Licenciatura Intercultural Indígena,Norte,1.0,Amazonas,AM,13.0
2021,3172,61024,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,121315,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1517347,Alimentos,Norte,1.0,Amazonas,AM,13.0
2021,3172,60674,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315388,Ciências Biológicas,Norte,1.0,Amazonas,AM,13.0
2021,3172,1330163,Direito,Norte,1.0,Amazonas,AM,13.0
2021,3172,60764,Física,Norte,1.0,Amazonas,AM,13.0
2021,3172,60672,Geografia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1300453,Gestão De Turismo,Norte,1.0,Amazonas,AM,13.0
2021,3172,60762,História,Norte,1.0,Amazonas,AM,13.0
2021,3172,91323,Letras - Língua Portuguesa,Norte,1.0,Amazonas,AM,13.0
2021,3172,60760,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,121317,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1157467,Pedagogia Intercultural Indígena,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315488,Produção Pesqueira,Norte,1.0,Amazonas,AM,13.0
2021,3172,60756,Química,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315523,Educação Física,Norte,1.0,Amazonas,AM,13.0
2021,3172,1315659,Matemática,Norte,1.0,Amazonas,AM,13.0
2021,3172,1518711,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,3172,1518717,Pedagogia,Norte,1.0,Amazonas,AM,13.0
2021,569,1441235,Agroecologia,Norte,1.0,Pará,PA,15.0
2021,569,1134445,Educação Do Campo,Norte,1.0,Pará,PA,15.0
2021,569,1110447,Engenharia De Produção,Norte,1.0,Pará,PA,15.0
2021,569,92851,Física,Norte,1.0,Pará,PA,15.0
2021,569,1179262,Letras - Espanhol,Norte,1.0,Pará,PA,15.0
2021,569,114850,Letras - Português,Norte,1.0,Pará,PA,15.0
2021,569,114853,Matemática,Norte,1.0,Pará,PA,15.0
2021,569,38276,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,16898,1161923,Administração,Norte,1.0,Pará,PA,15.0
2021,16898,1477324,Direito,Norte,1.0,Pará,PA,15.0
2021,16898,1161926,Educação Física,Norte,1.0,Pará,PA,15.0
2021,16898,1405245,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,16898,1440342,Farmácia,Norte,1.0,Pará,PA,15.0
2021,16898,1405248,Fisioterapia,Norte,1.0,Pará,PA,15.0
2021,16898,1161925,História,Norte,1.0,Pará,PA,15.0
2021,16898,1161924,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,16898,1440346,Psicologia,Norte,1.0,Pará,PA,15.0
2021,16898,1304932,Serviço Social,Norte,1.0,Pará,PA,15.0
2021,22317,1395741,Direito,Norte,1.0,Pará,PA,15.0
2021,22317,1395740,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,16725,1332391,Letras - Língua Portuguesa,Norte,1.0,Pará,PA,15.0
2021,16725,1332396,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,1813,1103419,Ciências Biológicas,Norte,1.0,Pará,PA,15.0
2021,15059,1395932,Administração,Norte,1.0,Pará,PA,15.0
2021,569,53101,Agronomia,Norte,1.0,Pará,PA,15.0
2021,569,18491,Ciências Biológicas,Norte,1.0,Pará,PA,15.0
2021,569,5001236,Educação Do Campo,Norte,1.0,Pará,PA,15.0
2021,569,114894,Engenharia Florestal,Norte,1.0,Pará,PA,15.0
2021,569,5001233,Etnodesenvolvimento,Norte,1.0,Pará,PA,15.0
2021,569,12052,Geografia,Norte,1.0,Pará,PA,15.0
2021,569,114877,Letras - Inglês,Norte,1.0,Pará,PA,15.0
2021,569,114876,Letras - Português,Norte,1.0,Pará,PA,15.0
2021,569,1202539,Medicina,Norte,1.0,Pará,PA,15.0
2021,569,12048,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,38,18631,Educação Física,Norte,1.0,Pará,PA,15.0
2021,38,1517481,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,38,1179247,Engenharia Ambiental E Sanitária,Norte,1.0,Pará,PA,15.0
2021,38,45879,Matemática,Norte,1.0,Pará,PA,15.0
2021,22193,1389259,Engenharia De Produção,Norte,1.0,Pará,PA,15.0
2021,22193,1389261,Engenharia Mecânica,Norte,1.0,Pará,PA,15.0
2021,22193,1389263,Psicologia,Norte,1.0,Pará,PA,15.0
2021,22195,1389267,Arquitetura E Urbanismo,Norte,1.0,Pará,PA,15.0
2021,22195,1389271,Odontologia,Norte,1.0,Pará,PA,15.0
2021,22196,1389264,Direito,Norte,1.0,Pará,PA,15.0
2021,22232,1386504,Direito,Norte,1.0,Pará,PA,15.0
2021,23973,1467663,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,23973,1467438,Engenharia Civil,Norte,1.0,Pará,PA,15.0
2021,23973,1467443,Medicina Veterinária,Norte,1.0,Pará,PA,15.0
2021,12735,1048367,Administração,Norte,1.0,Pará,PA,15.0
2021,12735,1048374,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,12735,1453780,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,1813,1419884,Análise E Desenvolvimento De Sistemas,Norte,1.0,Pará,PA,15.0
2021,569,5001235,Engenharia De Materiais,Norte,1.0,Pará,PA,15.0
2021,569,1330339,Física,Norte,1.0,Pará,PA,15.0
2021,569,1330343,Geografia,Norte,1.0,Pará,PA,15.0
2021,569,1299461,Geoprocessamento,Norte,1.0,Pará,PA,15.0
2021,569,1330342,História,Norte,1.0,Pará,PA,15.0
2021,569,5001238,Interdisciplinar Em Ciência E Tecnologia,Norte,1.0,Pará,PA,15.0
2021,569,1330344,Química,Norte,1.0,Pará,PA,15.0
2021,383,8054,Administração,Norte,1.0,Pará,PA,15.0
2021,383,1330971,Arquitetura E Urbanismo,Norte,1.0,Pará,PA,15.0
2021,383,1322833,Biomedicina,Norte,1.0,Pará,PA,15.0
2021,383,8055,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,383,23453,Comunicação Social - Publicidade E Propaganda,Norte,1.0,Pará,PA,15.0
2021,383,1323647,Educação Física,Norte,1.0,Pará,PA,15.0
2021,383,1322812,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,383,1323649,Engenharia Civil,Norte,1.0,Pará,PA,15.0
2021,383,1323651,Engenharia Mecânica,Norte,1.0,Pará,PA,15.0
2021,383,1323571,Farmácia,Norte,1.0,Pará,PA,15.0
2021,383,1323572,Fisioterapia,Norte,1.0,Pará,PA,15.0
2021,383,1350022,Gastronomia,Norte,1.0,Pará,PA,15.0
2021,383,1263942,Gestão Comercial,Norte,1.0,Pará,PA,15.0
2021,383,1323639,Gestão De Recursos Humanos,Norte,1.0,Pará,PA,15.0
2021,383,57844,Jornalismo,Norte,1.0,Pará,PA,15.0
2021,383,1323646,Logística,Norte,1.0,Pará,PA,15.0
2021,383,1322838,Nutrição,Norte,1.0,Pará,PA,15.0
2021,383,1323567,Odontologia,Norte,1.0,Pará,PA,15.0
2021,383,1331875,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,383,1323568,Psicologia,Norte,1.0,Pará,PA,15.0
2021,383,1323573,Redes De Computadores,Norte,1.0,Pará,PA,15.0
2021,383,1323575,Serviço Social,Norte,1.0,Pará,PA,15.0
2021,2350,59806,Administração,Norte,1.0,Pará,PA,15.0
2021,2350,1305231,Biomedicina,Norte,1.0,Pará,PA,15.0
2021,2350,59804,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,2350,104628,Direito,Norte,1.0,Pará,PA,15.0
2021,2350,97247,Educação Física,Norte,1.0,Pará,PA,15.0
2021,2350,5000042,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,2350,1332241,Farmácia,Norte,1.0,Pará,PA,15.0
2021,2350,1305065,Gastronomia,Norte,1.0,Pará,PA,15.0
2021,2350,59798,História,Norte,1.0,Pará,PA,15.0
2021,2350,359798,História,Norte,1.0,Pará,PA,15.0
2021,2350,54051,Letras - Português E Espanhol,Norte,1.0,Pará,PA,15.0
2021,2350,54052,Letras - Português E Inglês,Norte,1.0,Pará,PA,15.0
2021,2350,59802,Matemática,Norte,1.0,Pará,PA,15.0
2021,2350,1305063,Nutrição,Norte,1.0,Pará,PA,15.0
2021,2350,54053,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,3029,73124,Administração,Norte,1.0,Pará,PA,15.0
2021,3029,94915,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,3029,1385964,Direito,Norte,1.0,Pará,PA,15.0
2021,3029,1285244,Educação Física,Norte,1.0,Pará,PA,15.0
2021,3029,1330736,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,3029,1330738,Engenharia De Produção,Norte,1.0,Pará,PA,15.0
2021,3029,1364917,Gastronomia,Norte,1.0,Pará,PA,15.0
2021,3029,1364934,Nutrição,Norte,1.0,Pará,PA,15.0
2021,3029,100660,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,3029,1285242,Psicologia,Norte,1.0,Pará,PA,15.0
2021,3029,1284568,Serviço Social,Norte,1.0,Pará,PA,15.0
2021,21268,1336559,Administração,Norte,1.0,Pará,PA,15.0
2021,21268,1338128,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,21268,1337516,Gestão De Recursos Humanos,Norte,1.0,Pará,PA,15.0
2021,21268,1336781,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,21268,1337696,Sistemas De Informação,Norte,1.0,Pará,PA,15.0
2021,17875,1287595,Filosofia,Norte,1.0,Pará,PA,15.0
2021,17875,1287596,Teologia,Norte,1.0,Pará,PA,15.0
2021,1813,1579404,Ciência E Tecnologia,Norte,1.0,Pará,PA,15.0
2021,38,101224,Ciências Naturais,Norte,1.0,Pará,PA,15.0
2021,38,1549960,Física,Norte,1.0,Pará,PA,15.0
2021,38,1265629,Geografia,Norte,1.0,Pará,PA,15.0
2021,38,1548039,Matemática,Norte,1.0,Pará,PA,15.0
2021,38,1518053,Pedagogia,Norte,1.0,Pará,PA,15.0
2021,38,1518377,Química,Norte,1.0,Pará,PA,15.0
2021,569,5001116,Abi - Ciências Sociais,Norte,1.0,Pará,PA,15.0
2021,569,5001115,Abi - Filosofia,Norte,1.0,Pará,PA,15.0
2021,569,5001114,Abi - Física,Norte,1.0,Pará,PA,15.0
2021,569,11989,Administração,Norte,1.0,Pará,PA,15.0
2021,569,12002,Arquitetura E Urbanismo,Norte,1.0,Pará,PA,15.0
2021,569,1179143,Arquivologia,Norte,1.0,Pará,PA,15.0
2021,569,114907,Artes Visuais,Norte,1.0,Pará,PA,15.0
2021,569,414907,Artes Visuais,Norte,1.0,Pará,PA,15.0
2021,569,11987,Biblioteconomia,Norte,1.0,Pará,PA,15.0
2021,569,12014,Biomedicina,Norte,1.0,Pará,PA,15.0
2021,569,1109834,Biotecnologia,Norte,1.0,Pará,PA,15.0
2021,569,1148597,Cinema E Audiovisual,Norte,1.0,Pará,PA,15.0
2021,569,12025,Ciência Da Computação,Norte,1.0,Pará,PA,15.0
2021,569,12023,Ciências Biológicas,Norte,1.0,Pará,PA,15.0
2021,569,12027,Ciências Biológicas,Norte,1.0,Pará,PA,15.0
2021,569,11988,Ciências Contábeis,Norte,1.0,Pará,PA,15.0
2021,569,114910,Ciências Naturais,Norte,1.0,Pará,PA,15.0
2021,569,11992,Ciências Sociais,Norte,1.0,Pará,PA,15.0
2021,569,311992,Ciências Sociais,Norte,1.0,Pará,PA,15.0
2021,569,25795,Comunicação Social - Jornalismo,Norte,1.0,Pará,PA,15.0
2021,569,28352,Comunicação Social - Publicidade E Propaganda,Norte,1.0,Pará,PA,15.0
2021,569,1465574,Conservação E Restauro,Norte,1.0,Pará,PA,15.0
2021,569,114914,Dança,Norte,1.0,Pará,PA,15.0
2021,569,1423432,Desenvolvimento Rural,Norte,1.0,Pará,PA,15.0
2021,569,11990,Direito,Norte,1.0,Pará,PA,15.0
2021,569,11993,Economia,Norte,1.0,Pará,PA,15.0
2021,569,104598,Educação Física,Norte,1.0,Pará,PA,15.0
2021,569,12013,Enfermagem,Norte,1.0,Pará,PA,15.0
2021,569,1191473,Engenharia Biomédica,Norte,1.0,Pará,PA,15.0
2021,569,12001,Engenharia Civil,Norte,1.0,Pará,PA,15.0
2021,569,53193,Engenharia Da Computação,Norte,1.0,Pará,PA,15.0
2021,569,21850,Engenharia De Alimentos,Norte,1.0,Pará,PA,15.0
2021,569,1335259,Engenharia De Bioprocessos,Norte,1.0,Pará,PA,15.0
2021,569,1179144,Engenharia De Telecomunicações,Norte,1.0,Pará,PA,15.0
2021,569,12004,Engenharia Elétrica,Norte,1.0,Pará,PA,15.0
2021,569,1285065,Engenharia Ferroviária E Logística,Norte,1.0,Pará,PA,15.0
2021,569,12003,Engenharia Mecânica,Norte,1.0,Pará,PA,15.0
2021,569,87758,Engenharia Naval,Norte,1.0,Pará,PA,15.0
2021,569,12006,Engenharia Química,Norte,1.0,Pará,PA,15.0
2021,569,1113574,Engenharia Sanitaria E Ambiental,Norte,1.0,Pará,PA,15.0
2021,569,12024,Estatística,Norte,1.0,Pará,PA,15.0
2021,569,52003,Farmácia,Norte,1.0,Pará,PA,15.0
2021,569,11994,Filosofia,Norte,1.0,Pará,PA,15.0
2021,569,311994,Filosofia,Norte,1.0,Pará,PA,15.0
2021,569,1113541,Fisioterapia,Norte,1.0,Pará,PA,15.0
2021,569,12000,Física,Norte,1.0,Pará,PA,15.0
2021,569,12022,Física,Norte,1.0,Pará,PA,15.0
2021,569,66739,Geofisica,Norte,1.0,Pará,PA,15.0
2021,569,11991,Geografia,Norte,1.0,Pará,PA,15.0
2021,569,311991,Geografia,Norte,1.0,Pará,PA,15.0
2021,569,12005,Geologia,Norte,1.0,Pará,PA,15.0
2021,569,11995,História,Norte,1.0,Pará,PA,15.0
2021,569,311995,História,Norte,1.0,Pará,PA,15.0
2021,569,86286,Letras - Alemão,Norte,1.0,Pará,PA,15.0
2021,569,104612,Letras - Espanhol,Norte,1.0,Pará,PA,15.0
2021,569,26501,Letras - Francês,Norte,1.0,Pará,PA,15.0
2021,569,23777,Letras - Inglês,Norte,1.0,Pará,PA,15.0
2021,569,1186804,Letras - Libras,Norte,1.0,Pará,PA,15.0
2021,569,27645,Letras - Língua Portuguesa,Norte,1.0,Pará,PA,15.0
